"Temp","m","bias","LL","BIC","AIC"
3.16406062871288,0.209697988188993,0.455522880707848,-102.871108972219,220.733854765731,211.742217944439
3.09408422924476,0.40128997029495,0.706434297709275,-76.6908600550396,167.937810901838,159.381720110079
2.55804198449475,6.8403409529907,0.0124114436612808,-90.451840277302,195.895317375896,186.903680554604
3.16292052695893,0.435078975959457,0.464597858643826,-103.187754277844,221.367145376981,212.375508555689
3.12079247783203,0.521494381084283,0.5432771286271,-102.576751483931,220.145139789154,211.153502967861
3.15491646929058,0.24123010923999,0.543446397754204,-102.345745814431,219.683128450154,210.691491628862
3.13857326753952,0.339633990182745,0.530849564590608,-100.158582479696,215.267984824518,206.317164959393
6.34151707538458,2.96375712323815,0.0388767779266431,-86.0995755837037,187.1907879887,178.199151167407
3.14482795672777,0.460125478563037,0.566159843437592,-98.2845396316575,211.560716084607,202.569079263315
4.04889322321577,6.20507718604246,0.0725204901187951,-97.7469308983359,210.485498617964,201.493861796672
3.87497062685038,5.35966147626272,0.62266998428965,-75.8278747559598,166.647386333212,157.65574951192
7.47058846122403,6.67107119393847,0.157435046627664,-81.7147530676915,178.421142956675,169.429506135383
3.04422967246179,1.36762569836102,0.472318797450468,-101.523860770021,218.039358361334,209.047721540042
3.12374893480821,0.452862186574293,0.706627330868436,-90.6368221749585,196.265281171209,187.273644349917
2.2057880560238,5.63581996665491,0.0454965640923332,-96.1941426501112,207.379922121515,198.388285300222
2.79020136044134,2.2008672153407,0.387333351727664,-60.7975598295646,135.061028768326,127.595119659129
3.13038004693939,0.321689598026701,0.603337254643835,-98.8065190612832,212.604674943859,203.613038122566
2.16477138048233,7.51247115651298,0.0261363254090362,-94.9777326698575,204.947102161007,195.955465339715
3.12508388203797,0.469229984189174,0.564770606778379,-100.558360520436,216.108357862164,207.116721040872
4.66055135967763,4.91175423826297,0.0453121953522187,-96.6775855484243,208.346807918141,199.355171096849
5.18347880922041,7.25064767695317,0.0165071933403243,-87.0237587175611,189.039154256415,180.047517435122
3.20435329757905,0.236736198730586,0.426530484707614,-96.221032178356,207.26699162454,198.442064356712
3.17927533313159,0.166180518153445,0.579465898624728,-101.262011546498,217.515659914289,208.524023092996
4.89287863172284,6.24198239182549,0.434957649376526,-0.154445898033721,15.2390930233292,6.30889179606744
3.46290619569784,3.69407840502323,0.0523851424036235,-96.3783249490244,207.727947658385,198.756649898049
3.21139661166072,0.648784302852665,0.520248222205927,-100.812578818711,216.616794458714,207.625157637421
3.34563906065273,3.87200469706315,0.247679253191725,-101.743632594675,218.478902010643,209.487265189351
3.06716809402631,0.78535564733042,0.432314518546048,-103.181239288564,221.354115398421,212.362478577128
4.09322579736386,6.93388342174175,0.0293072810523074,-91.9779848368736,198.94760649504,189.955969673747
3.18480201415714,0.174957643211314,0.473761035132205,-102.86841805373,220.728472928753,211.736836107461
3.06837411528389,0.586274161320074,0.296118447360351,-97.4619565319433,209.915549885179,200.923913063887
3.26836325628929,0.843877218483866,0.391838339220384,-100.131034116338,215.171508131405,206.262068232677
3.07918468525555,1.05901358479657,0.620110000852171,-96.750384841776,208.472067443888,199.500769683552
3.84511321514917,3.58140110566146,0.104127618682859,-98.1114915100581,211.214619841408,202.222983020116
3.01409257817395,2.48361790499341,0.321640205773731,-102.64842995857,220.288496738432,211.29685991714
3.17190480535304,0.293542726668138,0.496805423828058,-103.197708386971,221.387053595235,212.395416773943
2.60529124431702,5.38358254449275,0.059598374945098,-95.0319960818209,205.055628984934,196.063992163642
6.6696806896575,6.21401743104972,0.00646321295505795,-87.0414604088798,189.054218578096,180.08292081776
5.43192463854522,2.36673185656752,0.061239605688036,-73.8284712104445,161.891738805979,153.656942420889
4.17699616605401,5.81846482366215,0.0784491797190848,-91.8361657143919,198.539812601588,189.672331428784
4.49426236746788,1.06609136145962,0.0500769468202813,-95.0958469247162,205.162991609769,196.191693849432
3.26305817373934,0.0931583294046688,0.584597555821694,-100.897196080684,216.78602898266,207.794392161368
3.22093312934508,0.122866035463539,0.458533346317073,-101.495643931276,217.942107727677,208.991287862552
4.64520935415803,5.94891359421074,0.149062407499097,-81.9007766917549,178.793190204802,169.80155338351
3.18085796834013,0.146015716688065,0.566237057096073,-101.569419272083,218.130475365458,209.138838544166
3.05530998215215,2.39236364644611,0.424990828433318,-84.3221039192231,183.635844659738,174.644207838446
3.09587158715186,0.981309077134107,0.469049347077263,-103.077054167456,221.145745156205,212.154108334912
5.7747182991733,6.51581017428458,0.0127088695526282,-84.4079147666886,183.80746635467,174.815829533377
2.96049141367778,1.72270230922312,0.358632134873962,-75.6972807858263,165.46860521834,157.394561571653
3.13917714045442,0.454445462915699,0.464105992313431,-103.209656544663,221.410949910618,212.419313089325
2.76229228871629,7.04886629859739,0.193073087365543,-92.0364204020475,199.064477625387,190.072840804095
4.15827911529311,6.28634924850409,0.0420737576396706,-87.5316592461642,190.054955313621,181.063318492328
2.83482379208074,1.83611054648782,0.594548041112035,-102.763216809045,220.518070439383,211.52643361809
3.30303826626874,2.053859027192,0.154748944861605,-95.9541723029677,206.817784504663,197.908344605935
3.10394541601618,0.568297691895356,0.531600021759462,-102.717131695993,220.425900213278,211.434263391986
3.20183713481046,0.21419208199117,0.59655855486893,-62.2313692334702,138.028104198087,130.46273846694
3.18337834526371,0.185916310573328,0.460116783465068,-102.861043720006,220.713724261304,211.722087440012
3.87121053568688,6.08468636813073,0.00360717946290295,-84.0092063582613,183.010049537815,174.018412716523
3.03252788021842,0.84938391625264,0.534495561133103,-97.1143823772958,209.220401575884,200.228764754592
4.85718869091793,1.86375306797946,0.0481444146298082,-96.1488969410175,207.289430703327,198.297793882035
3.0792315478454,0.739962858062599,0.808335282229274,-71.7644914576176,158.459184142497,149.528982915235
3.36253267304386,4.81278156908187,0.0302071762656747,-83.800806306685,182.361555390854,173.60161261337
3.04462121580536,0.732169302064924,0.502136811929342,-102.976926281407,220.945489384107,211.953852562815
3.1022724999027,0.659845640259595,0.394483526884288,-102.274375354674,219.54038753064,210.548750709348
3.02932320658367,0.816763923813166,0.598517614967393,-97.1661600346079,209.323956890508,200.332320069216
3.20145078357825,0.216008162603686,0.550316469695973,-101.542418259692,218.076473340676,209.084836519384
2.53129775862312,3.76635521525935,0.437298787710253,-102.302471459713,219.596579740718,210.604942919426
2.58320257772545,5.1448695369561,0.152080559383308,-61.5200326857175,138.031702192727,129.040065371435
3.14310326518846,0.191748867333681,0.586936145684861,-100.550498755275,216.092634331843,207.10099751055
3.17580795286372,0.158623125115072,0.603286681584939,-98.7693727231568,212.530382267606,203.538745446314
3.11723360085999,0.881374600687818,0.59110835161541,-97.1878252649539,209.3672873512,200.375650529908
6.11383999645119,6.16728616990339,0.00125576383206457,-79.7173968006338,174.42643042256,165.434793601268
6.47626103809857,6.23760440589391,0.138397540312386,-81.3336594488335,177.658955718959,168.667318897667
3.08536653893705,1.32041328322611,0.426883992954187,-94.2883405210953,203.547978802527,194.576681042191
3.06109620482888,0.987678850422232,0.494462191966865,-103.014975129552,221.021587080397,212.029950259105
6.17243908022966,6.52147547274214,0.147044239456408,-73.5020533738382,161.995743568969,153.004106747676
2.33197589546705,3.85657571691507,0.163953004776211,-100.528053265149,216.04774335159,207.056106530297
3.11099382856811,0.5743799487574,0.61497296090089,-99.2765360592841,213.544708939861,204.553072118568
3.52527697668094,6.69151894530636,0.0584054413788566,-96.9890036957592,208.969644212811,199.978007391518
4.50592032712901,6.09792538181718,0.0776596035647741,-59.665652023179,134.32294086765,125.331304046358
3.17425478861723,0.366931493434964,0.484760320477992,-103.157863876468,221.307364574229,212.315727752937
3.02585095948763,0.970611882194799,0.329172364484026,-89.9771693933241,194.556942138015,185.954338786648
3.69253094734465,5.80619260421207,0.18583237733293,-81.4292736398823,177.850184101057,168.858547279765
4.29698817782348,1.21838096714455,0.0527579635109722,-88.6010390830963,192.111518064921,183.202078166193
3.21601217918528,0.227592853049221,0.540278748194341,-102.525286039999,220.04220890129,211.050572079998
3.01768017057561,1.12985863601105,0.359006963113227,-97.1694042751283,209.330445371549,200.338808550257
4.46480812388537,5.03131950219933,0.135865604893802,-95.3608909153765,205.713418652045,196.721781830753
2.9921860903621,0.875888499364018,0.520114577932387,-102.165317441071,219.322271703434,210.330634882142
3.02827063559566,1.23070028669031,0.505597792399394,-101.275904204212,217.543445229717,208.551808408425
2.99466121776831,0.721743168542973,0.517150546915346,-103.149632756005,221.290902333303,212.29926551201
3.24127602862543,0.176408504287547,0.493684375187171,-102.849677766199,220.69099235369,211.699355532398
3.20148272147257,0.136204104465042,0.602343462987619,-99.7075464625298,214.406729746352,205.41509292506
2.96333965582827,1.5054175993009,0.468866727936894,-100.835446164365,216.662529150023,207.67089232873
3.10966699936854,0.459216589175586,0.649783080876242,-93.9450573105541,202.8817514424,193.890114621108
3.20271741241123,0.110705816088746,0.528943473668689,-102.86265590284,220.716948626972,211.72531180568
2.55914359271501,3.57366325227675,0.208855950876955,-100.801693816839,216.574685394014,207.603387633677
3.16331793056718,0.52051920278625,0.469577619958152,-103.055757742022,221.103152305337,212.111515484045
3.2142682555526,0.817546107559716,0.364493120895186,-102.670244459421,220.332125740135,211.340488918842
2.83806568819277,1.64838846591726,0.426170020929512,-102.365113071642,219.721862964576,210.730226143284
3.05871918944086,0.959569894184556,0.574060144800972,-97.206240435093,209.404117691478,200.412480870186
3.21343565876688,3.49172495908556,0.616724297607705,-74.2328721096546,163.457381040601,154.465744219309
2.90986511911674,1.73943553786479,0.360961579404717,-100.004762626264,215.001162073821,206.009525252529
2.98491562879522,6.6752666068057,0.0323579679070647,-86.3245550866797,187.430871228831,178.649110173359
3.07550317648328,0.627156244409546,0.405652197026738,-101.848529215023,218.688695251339,209.697058430047
3.24987030615296,0.148126910743042,0.371689941827693,-99.7093344274893,214.410305676271,205.418668854979
3.24216934170451,0.703238307884356,0.525269941620331,-99.1504737888282,213.292584398949,204.300947577656
3.33057065929388,0.672537008718303,0.470796602723637,-97.4692622506684,209.784804172471,200.938524501337
3.22564668637673,1.3753411705849,0.317486424253329,-100.860103333999,216.711843489291,207.720206667998
2.9586334341242,1.50305227622483,0.255322195755735,-97.7458251338874,210.483287089067,201.491650267775
3.21253729746058,3.95026897660276,0.66474410455496,-98.582284393527,212.13586654739,203.164568787054
3.22949794550065,0.126250569527242,0.456593007583909,-102.708200420994,220.408037663281,211.416400841988
4.85856737690757,7.12603997251114,0.0623359507866959,-82.2637037773913,179.519044376075,170.527407554783
3.18537211424463,0.212126006324636,0.524060930682659,-102.896413732621,220.784464286534,211.792827465242
3.01310602449129,1.46345799768542,0.431877424794552,-102.592612345382,220.176861512056,211.185224690764
3.17846332643134,0.252619213143613,0.683431651926399,-90.0087461364584,194.968312138042,186.017492272917
2.633263601744,4.0381029988585,0.201536271002954,-94.2008846187155,203.393406058723,194.401769237431
3.8188387107934,5.88895415919396,0.0663897951971522,-90.3517954995734,195.695227820439,186.703590999147
