"Temp","m","bias","LL","BIC","AIC"
2.13930662877537,3.0631665267571,0.624015922340461,-98.0795287423091,211.150694305911,202.159057484618
3.03009796771213,3.15888546565543,0.300274442790172,-96.3680613348199,207.624656560419,198.73612266964
2.0657605195677,0.559470937636981,0.565713285012679,-94.916051375301,204.613863806074,195.832102750602
2.10753171254515,2.12111230886748,0.518329879151084,-100.246515722977,215.46432920629,206.493031445953
3.57195934632656,4.54511295008692,0.0615754594217334,-93.59374805081,202.179132922912,193.18749610162
5.22432787628458,5.84973180309307,0.377883756181046,-88.6135797121607,192.218796245614,183.227159424321
2.58072852284401,3.15218200333264,0.33255029649331,-88.978077818681,192.78108290519,183.956155637362
2.02146046782701,0.893236400906624,0.649372984668469,-94.0212826921237,203.03420220554,194.042565384247
1.99444998142211,2.99770762782474,0.551663438076199,-66.0309819225263,147.053600666345,138.061963845053
2.76092167998658,3.94997177313407,0.608802968184372,-91.3121339671559,197.406028989783,188.624267934312
2.05992647773095,0.584153914409596,0.607128328583428,-97.4569500321056,209.864719929336,200.913900064211
1.79579552915742,2.41693500589206,0.427123700125246,-100.476828860591,215.945294542475,206.953657721183
3.52520479563773,5.41606041525595,0.0713459383432716,-89.3956460750219,193.76258991038,184.791292150044
2.1600737139585,3.05752684401289,0.379746626951496,-101.592077174989,218.17579117127,209.184154349977
2.47963100637915,3.53889752846979,0.679154468002125,-88.6491661676335,192.289969156559,183.298332335267
2.01703995191856,0.744999616245875,0.619670777793029,-62.7857380550066,139.201360456823,131.571476110013
2.07649108789062,2.70121015080262,0.39291595819324,-98.5158280060135,212.023292833319,203.031656012027
3.33964674168286,2.95754506894514,0.602660233103775,-89.9447559916709,194.537917751101,185.889511983342
2.46830434877137,2.60523001721048,0.27690387722577,-71.0313769926428,156.800718642494,148.062753985286
2.01659439214242,0.694615850591644,0.690250715974747,-89.0470873943099,193.085811609912,184.09417478862
2.16393952190696,2.95292720504618,0.302680621049989,-102.036839222636,219.065315266565,210.073678445273
6.29434767552611,6.19893577200017,0.0948098506208162,-74.5232620502017,163.997343965528,155.046524100403
2.24890400247575,3.88857535537016,0.414419964581611,-66.6395251625717,148.270687146436,139.279050325143
3.89605730333463,4.8516967051952,0.914649085715079,-84.719662238762,184.430961298816,175.439324477524
2.03795008932896,0.671748414574358,0.534626979162151,-102.227577109107,219.446791039507,210.455154218215
2.01663516567101,0.74685626791241,0.623698776022783,-96.059353734133,207.110344289558,198.118707468266
2.17754275853474,2.66961295677597,0.538109725891832,-67.9788279093797,149.803017369283,141.957655818759
2.0272228411118,0.82458714485028,0.667666982358612,-90.8301693528481,196.651975526988,187.660338705696
5.21722198188263,6.27747700255341,0.0759575528233138,-77.8961177844275,170.783872390147,161.792235568855
1.92529057895098,1.54315966891988,0.487651734206428,-99.7466855310463,214.381904952872,205.493371062093
