"Temp","m","bias","LL","BIC","AIC","subID"
1.29878842479519,5.64779609085756,0.330323092274622,-93.4923455098465,201.976327840985,192.984691019693,60182
0.502254786791825,4.3952727004426,0.43054974590269,-102.455486811146,219.902610443585,210.910973622293,60186
0.652074563331405,5.05089001343031,0.628728541902588,-80.2102199549108,175.412076731114,166.420439909822,60187
1.70286302851627,6.0439651674971,0.432766222067883,-92.9599986398056,200.911634100904,191.919997279611,60188
0.514780901281815,4.97598235334547,0.480445139625452,-97.6730790710416,210.317455902419,201.346158142083,60191
0.744761900286805,5.30981226034891,0.673611595830816,-69.762510996953,154.516658815198,145.525021993906,60193
0.430606916277632,4.8112058566494,0.484514350760175,-99.72723601247,214.446108846232,205.45447202494,60195
0.618751257561996,4.86572583188932,0.50243395389892,-101.265400523465,217.522437868221,208.530801046929,60221
0.440548291487172,4.11853655843349,0.499272728848375,-103.138929954176,221.269496729644,212.277859908351,60223
0.471312247968677,4.32908664517015,0.527629044227118,-100.756493717381,216.504624256054,207.512987434762,60224
0.577352349514359,4.82656949802738,0.485236373942474,-99.5112899536611,214.014216728614,205.022579907322,60233
0.527498343122997,4.25653472523075,0.706295368006034,-82.0916617647698,179.174960350832,170.18332352954,60241
0.862597308614479,5.50462122763896,0.620772841249965,-65.8958784852115,146.783393791715,137.791756970423,60242
1.13080865844337,5.46168453967301,0.554835878464799,-90.020160009869,195.03195684103,186.040320019738,60244
0.73188955279506,4.73288706921425,0.689378025761621,-86.0294937986547,187.050624418602,178.058987597309,60246
1.73884388752992,6.11079281739796,0.609232338624954,-64.6373211239262,144.266279069145,135.274642247852,60255
1.19083582190421,5.47524518533341,0.751928962092288,-64.7146090313138,144.42085488392,135.429218062628,60258
0.493930431196562,4.48360444602053,0.597680168077435,-83.6479217323189,182.28748028593,173.295843464638,60271
0.507836188833434,4.4080351376672,0.534070366663472,-100.332980413229,215.657597647751,206.665960826458,60303
0.439366252692095,4.10757744051539,0.604348646168983,-93.2924505358722,201.576537893037,192.584901071744,60318
0.851887741884565,5.06009831820346,0.614421238472748,-93.382205079181,201.756046979654,192.764410158362,60324
0.670224966299649,5.28290866854963,0.60928059010513,-80.0763505112174,175.144337843727,166.152701022435,60330
0.494707079255699,4.2439569027751,0.593742976886547,-100.296741952494,215.585120726281,206.593483904989,60373
0.771230126748496,5.21728767727034,0.480412761945257,-99.5775099464288,214.14665671415,205.155019892858,60374
0.800056390260734,5.24489615358092,0.565124921837993,-90.5645962201523,196.120829261597,187.129192440305,60388
0.621527064901071,4.89151170929618,0.576910400803371,-82.5411948836415,179.885811566675,171.082389767283,60391
1.24275852481803,5.35650271855114,0.586988314764198,-81.9447580970614,178.860813954459,169.889516194123,60399
0.643603091915641,4.96100502013491,0.618717544884344,-86.7911987662938,188.57403435388,179.582397532588,60405
0.939299246331352,5.60569413072562,0.685993094600248,-61.301536865765,137.594710552822,128.60307373153,60415
0.50843034732452,4.58434318369488,0.627508890500073,-64.205900408733,142.723854690863,134.411800817466,60419
0.467317369244165,4.37045940040826,0.522704829771762,-101.448451321871,217.888539465034,208.896902643742,60440
0.48369757467403,4.4968427945214,0.598056695048654,-96.0155709993378,207.022778819968,198.031141998676,60447
0.938712887880493,5.29296642167094,0.698354798748894,-73.7192882739641,162.409874308264,153.438576547928,60498
0.397402415396709,3.58003018222565,0.464621284023213,-103.23868971604,221.469016253373,212.477379432081,60512
0.52930967826151,4.53410940873951,0.620122279769308,-80.4053352871004,175.802307395493,166.810670574201,60528
0.492205442969964,4.16098186214312,0.522112834778764,-102.816412620503,220.624462062298,211.632825241005,60539
0.620519615837471,4.66604719253427,0.436792853741022,-102.241124426181,219.473885673654,210.482248852362,60540
0.621856947583271,4.86163424350908,0.592162933439673,-90.3687836393846,195.729204100062,186.737567278769,60633
1.43429702396651,5.76032897662599,0.36093623843511,-98.2087827784557,211.388863317248,202.417565556911,60730
0.490903758650071,4.91438297793468,0.49636383015807,-100.639046042032,216.269728905357,207.278092084065,60748
0.537886884493836,4.59191936878103,0.618078873041933,-93.1696456996308,201.330928220554,192.339291399262,60775
0.468314012480932,4.39592150333111,0.518510180000656,-103.308230995176,221.608098811644,212.616461990351,60786
0.445107446548233,3.91274633447659,0.547111705459989,-102.016714488518,219.025065798327,210.033428977035,60878
0.597194216332843,4.86545370799951,0.587647772185187,-88.9623075265774,192.834054951883,183.924615053155,60998
0.605867293871419,5.00492754546766,0.61892417533342,-84.7745221292986,184.54068107989,175.549044258597,61579
0.55264979134395,4.54283736670537,0.535346573593463,-101.427775934051,217.847188689394,208.855551868101,61669
0.561949534250497,4.89120515367975,0.553257043738901,-92.5321532033859,200.055943228064,191.064306406772,61760
0.509296486545031,4.08558285536548,0.600838915423683,-99.397132624294,213.78590206988,204.794265248588,61770
1.34755496716854,6.10962991946964,0.346024070760722,-75.290875208713,165.573387238718,156.581750417426,61951
0.454869280658951,4.22628860649159,0.618594558277741,-94.8596885901586,204.711014001609,195.719377180317,61954
0.437992357540819,4.097258880597,0.554546057404379,-100.231395985201,215.454428791695,206.462791970402,62058
0.470380999715506,4.24051728029992,0.765385511760536,-80.0545493548978,175.080396470132,166.109098709796,62107
0.547179155460059,4.58584000225212,0.524495842899402,-100.10834939558,215.187996551496,206.21669879116,62193
0.85940291887824,5.15405166467901,0.716924627575736,-69.7039847937565,154.399606408805,145.407969587513,62212
0.475858867023431,4.25821659025364,0.623891765290597,-91.7552760905616,198.502189002415,189.510552181123,62244
0.579744068812759,4.63589107585935,0.560157817156141,-75.4200215095966,164.96863362313,156.840043019193,62264
0.439775885616131,4.11781608309396,0.469545912201824,-90.6913692176203,195.985341786607,187.382738435241,62322
0.538884101244948,4.57799553218852,0.547104012201929,-99.0333270869038,213.0582909951,204.066654173808,62538
0.663853421220241,4.70396808381174,0.409676583130103,-101.199886117087,217.391409055466,208.399772234174,62540
2.39085652652921,6.19980520829843,0.383962080086278,-97.7127162877382,210.417069396769,201.425432575476,62717
1.03420064515267,5.02622832611563,0.431656094676564,-98.1277502189956,211.247137259284,202.255500437991,62783
0.485448607821035,4.26107340331675,0.490670887066663,-103.050453340653,221.092543502598,212.100906681306,62801
0.431088475380174,3.6914383123869,0.552719799928399,-101.809910460027,218.611457741345,209.619820920053,62824
0.444511030153743,4.16155843643768,0.532148419218159,-100.341411258284,215.654120276905,206.682822516569,62916
0.435570293455811,3.87990656849863,0.611819259323266,-98.5415749019395,212.074786625171,203.083149803879,62918
