"Temp","m","bias","LL","BIC","AIC"
7.57493340194345,0.850410452905582,0.0171085334535055,-91.9155543730164,198.822745567325,189.831108746033
6.27049253013574,0.287627905537167,0.560359379168658,-93.9114264017447,202.773672668614,193.822852803489
6.68664738968823,0.646757863460756,0.179015513226294,-101.272870586645,217.537377994582,208.54574117329
7.30243258183113,3.05666134468025,3.5156009256792e-05,-83.2773116572072,181.546260135707,172.554623314414
8.12613314921838,2.07362666529228,0.0225775841626748,-67.0833624328683,149.158361687029,140.166724865737
8.03733860746397,2.54167233443965,0.0111441448899188,-95.1912849078579,205.374206637008,196.382569815716
8.23472720791991,1.99178615871849,0.0020122961991096,-79.9199970401441,174.728527971068,165.839994080288
8.581497924392,1.52489503553582,5.07561103532113e-05,-62.5514094444396,139.949098560014,131.102818888879
7.69721646630105,3.85769550458677,0.000122808348906395,-57.4771014560303,129.945839733353,120.954202912061
6.13990977420967,0.207163789019581,0.626804221548106,-94.8485211642962,204.688679149885,195.697042328592
6.80969482688993,0.774650706841271,0.174450336856751,-88.3935564064081,191.778749634109,182.787112812816
5.97986371661017,0.212161900488107,0.467652075634317,-103.391017149603,221.773671120499,212.782034299207
6.39633944509941,0.286129519729239,0.450153297867581,-99.7316119477904,214.454860716873,205.463223895581
6.10719950194498,0.22780691177398,0.426894157567878,-102.626948032031,220.225193824397,211.253896064061
6.27037389184505,0.281914133124886,0.411216093297691,-101.834588237642,218.619996340409,209.669176475284
6.63145355573157,0.518539648795055,0.3156268462551,-101.776574537031,218.524446834399,209.553149074063
6.17392985584814,0.254743195025353,0.527798072306913,-99.4734929463387,213.877187119939,204.946985892677
6.29494592683918,0.283147409300121,0.347868099859843,-103.124457501766,221.240551824825,212.248915003533
6.28827650870757,0.375112026969292,0.517640277902994,-102.578191405339,220.14801963197,211.156382810678
6.64155783070539,0.302102303895082,0.28819892450517,-96.420624275205,207.832885371702,198.84124855041
7.61451620454567,0.854068724259124,0.0211246838645292,-96.3738820879973,207.739400997287,198.747764175995
6.22592298440409,0.315368063470867,0.264742433149063,-95.3115381240187,205.61471306933,196.623076248037
6.45522009457897,0.505396800822723,0.256228714020436,-98.623583288466,212.238803398224,203.247166576932
6.40126917286884,0.481933841317063,0.500655893005473,-100.744024516777,216.459346793891,207.488049033555
6.35316863508247,0.363960518876584,0.305667315291856,-102.792061774906,220.575760371103,211.584123549811
6.3045430626587,0.274780211709979,0.469490664107175,-87.9510066709805,190.893650163253,181.902013341961
6.45887667576354,0.525529092617667,0.423294800345115,-90.0772523076558,195.146141436604,186.154504615312
6.20678341424951,0.25282325632222,0.344213597642679,-103.068492250258,221.128621321808,212.136984500515
6.58877417794515,0.488627423246264,0.41412977311608,-102.826348671447,220.644334164186,211.652697342894
7.82647753652295,2.41598013009901,0.03419738510659,-78.0989263685765,171.189489558445,162.197852737153
6.04436595634715,0.197938000461094,0.517952814148598,-81.2586401605481,176.829334194493,168.517280321096
8.49447588328727,1.03322570691179,0.000662707436678532,-85.2164986390135,185.424634099319,176.432997278027
6.32642350657204,0.285508382083832,0.411351792889878,-89.9336254726314,194.446688158348,185.867250945263
6.23581519048977,0.342860592867449,0.40674857361386,-96.3638959178492,207.574071506833,198.727791835698
