"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1061","bias[149]",0.12722178470475,0.11801694,0.0541487720243224,0.0508462866513,0.055867788,0.2291769235,1.00161272768532,12928.3555932401,6234.3484780412
"1062","bias[150]",0.379594600455,0.38035547,0.0654691488209202,0.068829089721,0.272326162,0.4864010765,1.00060883679667,9783.20457317121,6276.73258370771
"1063","bias[151]",0.4099628857215,0.40550793,0.150008724269556,0.16340453661,0.1712196345,0.6694315675,1.00081193825683,8767.35171940431,5168.92959612336
"1064","bias[152]",0.0260674993660935,0.01481968,0.034278789402008,0.01480806580323,0.0020410506,0.0864852012,1.00092385963316,7701.80605536792,5233.18036951774
"1065","bias[153]",0.144515934600462,0.123115255,0.0912458484088742,0.079498235145,0.0371213578,0.3254842735,1.00126971651247,9655.06435002929,4847.84341169688
"1066","bias[154]",0.475539039965125,0.501310015,0.18649960008041,0.218301441393,0.142542295,0.727820676,1.00024690031859,6086.67525719615,6334.52740338232
"1067","bias[155]",0.63985273574375,0.63106856,0.0723796438376276,0.071437516857,0.53486961,0.775853886,1.00063752447557,8553.74269051792,6492.39185540186
"1068","bias[156]",0.78364219528125,0.785208175,0.0341010421586635,0.0344595306509999,0.725203446,0.836726843,1.00093564656897,12565.5237024285,6217.59077091604
"1069","bias[157]",0.0598910470727104,0.0226093915,0.0896789998278663,0.02974167372666,0.0007691973705,0.260680853,1.00112402104093,4394.60571866719,4031.13392424382
"1070","bias[158]",0.679908939712,0.72491542,0.161487585809283,0.146156998617,0.3539501165,0.8632282185,0.999902783938959,5820.99343461805,5995.0039841993
"1071","bias[159]",0.022660791213375,0.0170195425,0.0199132976478062,0.01262999163489,0.004376128305,0.0600519375,1.00015419013426,9084.33843319644,5879.56861293937
"1072","bias[160]",0.391261162958896,0.36674168,0.250773623448021,0.313661702592,0.03508011735,0.811381198,1.00038000425705,7116.86972129437,5630.8776572051
"1073","bias[161]",0.13846485077899,0.103941275,0.116715672876903,0.0995510865888,0.0135851321,0.3889996995,1.00062979317712,5937.14624405352,4774.08996978195
"1074","bias[162]",0.422429599283775,0.428828705,0.199423258982116,0.2482502505,0.0959024261,0.7201974445,1.00049967822583,6524.9024984374,6331.02858809956
"1075","bias[163]",0.239220394377002,0.24622859,0.12353185627899,0.151705666182,0.03541955685,0.4254892865,1.00057172162754,5626.91131341443,5406.64789833227
"1076","bias[164]",0.25801624158665,0.25177428,0.138128649128362,0.175347146478,0.0484610295,0.4764438625,1.00085422943199,6218.63488829577,6062.45068640385
"1077","bias[165]",0.351841297931012,0.364564575,0.14975496624844,0.179806355085,0.09276680515,0.5670000435,1.00042837469192,6470.15867551624,6375.15460698822
"1078","bias[166]",0.40950160663,0.43325408,0.13722363844508,0.146768237532,0.1539825315,0.592105682,0.999985619813926,5537.15985106927,5590.27702496995
"1079","bias[167]",0.6084152227875,0.608332595,0.0425112150780976,0.0418855108139999,0.5385060475,0.6788200095,1.00085483932616,13563.5546626804,6099.55873996963
"1080","bias[168]",0.550952701979875,0.57141594,0.101566469608105,0.09129065022,0.3497808615,0.6803646955,1.000258851725,7072.34468487588,6233.65305179085
"1081","bias[169]",0.383621068460875,0.377980005,0.164670892122892,0.194975569572,0.1270613275,0.6542809785,1.0001363064349,6373.28864693171,5290.16497934738
"1082","bias[170]",0.643935400722125,0.68680461,0.149833149545719,0.131809893243,0.341490668,0.815798532,1.00011555312148,6388.02022185759,6022.66623557213
"1083","bias[171]",0.96398605782875,0.9768939,0.0392905680000044,0.020024195751,0.889970429,0.994881302,1.0001021780211,6714.65178680197,5638.16080587153
"1084","bias[172]",0.200876049644025,0.20706323,0.0986362542091935,0.117189411255,0.0363241759,0.35057898,1.0001051717775,5985.80921818591,6144.31904218701
"1085","bias[173]",0.442792513015,0.44541251,0.0505331758625985,0.048958654416,0.35690973,0.5202535725,1.00067673038463,10477.9158030686,4685.2219833966
"1086","bias[174]",0.0706187768735313,0.0517589105,0.0631039657384993,0.0416359269648,0.01117591235,0.1935451195,1.00052507104477,7832.24284696801,4993.26212000071
"1087","bias[175]",0.6132775538925,0.621698095,0.0654002999931755,0.057223823244,0.492690425,0.7032822935,1.0002876131459,10103.9109772606,6087.22429444764
"1088","bias[176]",0.399511778461584,0.39650061,0.228720891127876,0.296491949208,0.0443356493,0.7501945405,1.00078414090664,7048.82645608362,5834.3681802789
"1089","bias[177]",0.135043400130591,0.0899793375,0.129034520341072,0.0960112716003,0.00814446211,0.4222033895,0.999834768959027,5854.53310302537,5289.93411846639
"1090","bias[178]",0.458784756381625,0.475591305,0.112177874644329,0.120195115887,0.251525351,0.615919435,1.00014061199555,7038.28744700473,6276.81567136292
"1091","bias[179]",0.308269010515936,0.254175255,0.238523102964944,0.2698983573048,0.0150760528,0.751700281,1.00045038940637,6654.81528653317,5165.58240162597
"1092","bias[180]",0.4872204383,0.496002355,0.0672024367273647,0.060072787404,0.3625032865,0.5807991915,1.00141794989579,8895.87564756102,5200.77769735175
"1093","bias[181]",0.30963270371075,0.31356325,0.0992756157556902,0.112959642411,0.144204916,0.463734226,1.00024938401293,5906.77232021691,5762.15394722822
"1094","mu_tau",2.96903063277875,2.87784735,1.00749246438062,0.98685369762,1.494746845,4.770089285,1.01375679418752,308.92686494083,725.526060520495
"1095","mu_m",0.80683860251375,0.694661495,0.453669755012032,0.35902923294,0.303626308,1.655150095,1.01288505416254,340.529743281347,1047.02987359429
"1096","mu_bias",0.2984885211625,0.29804817,0.030982901357152,0.031114206837,0.2483316485,0.350594576,1.00116894990214,1018.87733435067,2104.86916562317
"1097","log_lik[1]",-95.973172698,-95.823641,2.20633130185902,2.30934742710001,-99.8765729,-92.56685805,1.00008037736874,3543.21817173944,3548.30493734134
"1098","log_lik[2]",-91.6104497135,-91.3312725,0.829641337633726,0.520497123299998,-93.2673827,-90.9012414,1.0002694446554,5600.70980981193,6273.8095389013
"1099","log_lik[3]",-102.83697195125,-102.611655,0.693532740184588,0.386402625000017,-104.219846,-102.183653,1.00043013783588,3801.58949020405,5607.87894245764
"1100","log_lik[4]",-67.0775299045,-66.7720255,2.25345616274396,2.09715104339999,-71.2629989,-64.00275495,1.00027163081549,6577.89474713076,6558.72993958303
"1101","log_lik[5]",-77.32116656125,-76.947509,1.919333650488,1.75811674710001,-81.095267,-74.9989279,1.00025813208867,7828.94709114814,5918.71413935168
"1102","log_lik[6]",-92.880352607875,-92.6057375,1.94875593488135,1.92282767670001,-96.41339385,-90.2764936,1.00099501006352,3642.71755120726,4281.84429806311
"1103","log_lik[7]",-64.95335320825,-64.740991,0.84602093630119,0.656743615499992,-66.6319893,-64.04316295,1.00030649823409,7321.62133159974,6480.41123187513
"1104","log_lik[8]",-99.1921431395,-99.083312,1.2119987141181,1.27444073610002,-101.2338915,-97.4253131,1.00023096207379,3338.76004815023,4556.76865861415
"1105","log_lik[9]",-77.542000061875,-77.282026,0.742209915094945,0.428090371800006,-78.98772735,-76.92108115,1.000109134901,4585.71665747958,4899.02969086466
"1106","log_lik[10]",-67.7100505575,-67.438816,0.72276423935426,0.326754661800002,-69.15700255,-67.1669548,1.0006742038065,4103.92054422778,4848.27215939186
"1107","log_lik[11]",-79.451576125,-79.2025265,0.869345881854412,0.640214849400007,-81.1598293,-78.59438475,1.00120659004892,6832.39017857646,5623.30207852772
"1108","log_lik[12]",-73.34687835225,-73.1468045,0.765981041422804,0.514410308999996,-74.8985775,-72.58889175,1.00002300132225,3909.95483127873,5575.90315566033
"1109","log_lik[13]",-69.16720863975,-68.8958225,0.845453882399295,0.470108738400012,-70.78280635,-68.34045,1.00177837236684,3953.67071498112,5229.94966116476
"1110","log_lik[14]",-82.172470250125,-81.977413,0.759834037857214,0.491024517899994,-83.6218449,-81.4559705,1.00021968310702,3479.34971289138,4822.68226471478
"1111","log_lik[15]",-66.3093673655,-66.0216735,0.826643017138404,0.481747148399998,-67.9743476,-65.6228986,1.00009040606618,5859.91356098808,5620.95731002795
"1112","log_lik[16]",-64.411359631375,-64.149421,0.79784158889642,0.490920735899992,-66.04037155,-63.6719579,1.00117635013047,4389.97122113761,5287.45758502206
"1113","log_lik[17]",-103.5025641825,-103.21194,0.940231508939025,0.643937658000004,-105.3718015,-102.6281485,1.00144567456078,5837.11967136908,4617.19992348011
"1114","log_lik[18]",-102.983746695,-102.690515,0.912240516784956,0.622039656000006,-104.7961365,-102.1438385,0.999988280854085,5916.2260749851,5735.02610620958
"1115","log_lik[19]",-96.94024884525,-96.6678575,0.756658945591307,0.358155388500006,-98.3966168,-96.36273565,1.00071132999379,4548.76385291368,5619.17974943924
"1116","log_lik[20]",-101.9128048075,-101.69241,0.845644512862811,0.66948285599999,-103.473732,-101.054862,1.00115016515664,3333.50017122029,4972.80568022849
"1117","log_lik[21]",-97.04626015325,-96.839996,1.95232007394011,2.2617574497,-100.493832,-94.31629775,1.00164689940895,3295.84062361081,4009.63802212291
"1118","log_lik[22]",-101.878031155,-101.62979,0.779130139129371,0.519703191000001,-103.41113,-101.1695655,1.00065740322622,5626.91770055498,5986.92097633405
"1119","log_lik[23]",-102.47831406125,-102.212515,0.830022571980737,0.550074252000002,-104.1181585,-101.7428845,1.00090864183589,6506.59716687937,6341.34599576789
"1120","log_lik[24]",-101.4647536625,-101.1883,0.935125807697665,0.677429592000006,-103.335053,-100.5490435,1.00128604140136,6017.75520970655,5725.97115431701
"1121","log_lik[25]",-47.01434031325,-46.9980855,1.19883247908233,1.1819591133,-48.9874443,-45.121346,1.00037213497828,5341.98749088027,5351.0518011067
"1122","log_lik[26]",-100.404081508625,-100.10636,0.842587888264992,0.461685346499989,-102.084368,-99.72003665,1.00000044273732,3529.18065529425,4043.89066681614
"1123","log_lik[27]",-103.04499949,-102.776125,0.908686668137771,0.654301032000017,-104.8332175,-102.16665,1.00012011839055,6285.95679748576,5715.66554637593
"1124","log_lik[28]",-92.13668824375,-91.90774,1.15269393719059,1.0062206049,-94.39316395,-90.80285535,1.00062695065178,2896.29280994297,4409.51578513473
"1125","log_lik[29]",-90.326295658625,-90.248331,0.960382335962137,0.830252293500002,-91.9520393,-88.9527551,1.00056870496865,4927.63252043987,5686.73675933269
"1126","log_lik[30]",-54.120203102625,-53.922797,1.82376651968588,1.8213533436,-57.46804875,-51.51251625,1.00038897145268,5064.41474561176,4694.6670773742
"1127","log_lik[31]",-97.616670391125,-97.331206,0.992030874286848,0.754346880000012,-99.5706346,-96.6244248,1.00081937500388,4977.33455660028,5542.8070555073
"1128","log_lik[32]",-85.19586859125,-85.008042,0.801786160079393,0.601366281600024,-86.72719205,-84.3748154,1.00047797024375,3789.22323383309,5458.40880378191
"1129","log_lik[33]",-103.28342629625,-103.003355,0.959043943868399,0.737904846000007,-105.2086515,-102.3209725,0.999744545819343,6595.91313825907,5863.3756327508
"1130","log_lik[34]",-0.456739992094853,-0.223459355,0.6290747888622,0.2811873429477,-1.686363095,-0.00829172010000004,0.999930803849967,8063.87091000935,5476.18861855834
"1131","log_lik[35]",-102.612609925,-102.317945,1.04451139098708,0.793576476000001,-104.6568595,-101.570474,1.000294323618,5925.79491411057,5988.89122532844
"1132","log_lik[36]",-101.41756593875,-101.13384,0.741911177833048,0.32332540799999,-102.876139,-100.868722,1.00026963048567,4414.26655234575,4915.72851649984
"1133","log_lik[37]",-96.0026364435,-95.728033,0.809939433903584,0.517991529299993,-97.66623405,-95.3086117,1.00067479575787,6638.98969339473,6511.5146153986
"1134","log_lik[38]",-96.200523113625,-95.9362345,1.42422233575425,1.52421065159999,-98.64766195,-94.3137513,1.00028762166152,3621.34510128484,4659.71224999317
"1135","log_lik[39]",-85.306911012375,-84.939223,1.64865362958969,1.4281100022,-88.5525793,-83.43381655,0.999923329657497,6017.7657142178,5101.3320949628
"1136","log_lik[40]",-102.8029688875,-102.55729,0.840309807305266,0.624982617000003,-104.4353645,-101.9827875,1.00026848468824,5995.05909447891,5646.3773883898
"1137","log_lik[41]",-90.055757045625,-89.785397,0.87637587871553,0.630864832500005,-91.813005,-89.23332055,1.000692263501,6486.65168905161,5869.83328887939
"1138","log_lik[42]",-99.039997648,-98.8632765,0.846358748564242,0.718000199700002,-100.6218335,-98.02082855,1.00110535234249,3682.12566043171,4935.75114510945
"1139","log_lik[43]",-98.407604489125,-98.132248,0.939133451765796,0.700942145399993,-100.202674,-97.44827905,1.00048262312773,3192.48070293894,3713.484057287
"1140","log_lik[44]",-100.97321226125,-100.755475,0.809570045717132,0.614745263999998,-102.565087,-100.1552625,1.00005072482757,7538.75284004672,6340.29118632962
"1141","log_lik[45]",-97.51615277375,-97.24351,0.941613377742231,0.687181393500004,-99.4048981,-96.6063363,1.00035639181631,6892.946383589,5515.03526921789
"1142","log_lik[46]",-98.297297863875,-97.99553,1.06880927375456,0.838686063599999,-100.4173035,-97.20064575,1.00085324881068,6338.66479223302,5492.86708057864
