"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-16310.104775,-16309.848,13.5126138946877,13.6265766000011,-16332.77025,-16288.72735,1.00172264635434,1309.5867116467,2720.89703474873
"2","mu_pr[1]",0.31603457759,0.315568465,0.0369440655309828,0.036321794859,0.2563306705,0.377707593,1.00524331487364,824.498504236948,1529.14988351477
"3","sigma[1]",0.4785852420675,0.47763014,0.0267204302962128,0.0269181300779999,0.4355827625,0.523154599,1.00169685220584,1597.28643926082,3350.03168530473
"4","bias_pr[1]",-0.254702086539076,-0.25461915,0.225034630756723,0.225500902515,-0.627003838,0.119177505,1.00040485909036,6080.54913980119,5367.94628304295
"5","bias_pr[2]",0.393874947464469,0.390418245,0.232139475595001,0.231908314239,0.0244112121,0.786252100999999,1.00034127067057,5683.18721499569,4516.69264939751
"6","bias_pr[3]",-0.601115391967286,-0.59841051,0.233416928801173,0.231026048631,-0.9863213575,-0.212416744000001,1.00123897660084,5864.89306227217,5149.01909265203
"7","bias_pr[4]",-1.00732656151,-1.0033714,0.22898595317275,0.226631207103,-1.392411005,-0.6353782665,1.00089019207737,5426.64913720914,4654.65435677141
"8","bias_pr[5]",-0.7565796307538,-0.75571404,0.235673712982525,0.237846712866,-1.145347675,-0.366097875,1.00033493925793,5893.31976540293,4866.25383015104
"9","bias_pr[6]",-0.393798489108558,-0.393065755,0.224996020422963,0.225598983918,-0.767589177,-0.0253832056000001,1.00042538272666,5281.81690865565,5293.74444464783
"10","bias_pr[7]",1.374071711365,1.37223415,0.267488796308495,0.26567517417,0.9389377535,1.81979283,1.00078146652953,5557.81967676048,5270.32375754078
"11","bias_pr[8]",-0.258500413304632,-0.25868973,0.22047393480766,0.223922874966,-0.620735658,0.102080667999999,1.00038455787872,6443.93761347513,4820.5956016122
"12","bias_pr[9]",0.925225249161125,0.91875946,0.251182703525314,0.24932179965,0.5262110125,1.34909919,1.00059950293828,5900.78116739099,5012.79381619411
"13","bias_pr[10]",1.27047176533875,1.2614866,0.271980856904561,0.26976329541,0.8364205175,1.72706156,1.00014406762391,5944.88761035253,5358.8887757095
"14","bias_pr[11]",0.889882513245375,0.88461299,0.249748464405347,0.251805339975,0.4830423275,1.31364736,1.00042146652062,5710.85954652848,5146.13007462348
"15","bias_pr[12]",1.06988000088,1.06134295,0.255504644346129,0.253363448793,0.658998056,1.504539525,1.00088549782615,5982.27821227866,4574.31520317072
"16","bias_pr[13]",1.21720709358,1.21227625,0.261850217770285,0.25967309046,0.7947997915,1.655186775,1.0019557840193,6456.26637881206,4520.32486994318
"17","bias_pr[14]",0.757976399572112,0.756974755,0.247614972666223,0.250151848086,0.352951812,1.171180285,1.00007399536683,5905.69615501772,4960.35376865092
"18","bias_pr[15]",1.32322744344125,1.32081965,0.269521587864256,0.27183552543,0.888963662,1.773147235,1.00235707076547,5831.46085531955,5615.71920958119
"19","bias_pr[16]",1.37530669348375,1.36832575,0.268443591797721,0.26585649615,0.9498708905,1.834731675,1.0000625223451,5979.77436186208,5145.96574752946
"20","bias_pr[17]",-0.667227865641262,-0.669310595,0.226445347231226,0.22604801898,-1.04194384,-0.2969223435,1.00040418961932,5849.00599507285,4618.46469764028
"21","bias_pr[18]",-0.426084406282311,-0.42891504,0.221658934113893,0.225952057695,-0.792858209,-0.0630834831000002,1.00080520122598,5874.50052518093,5745.94340492144
"22","bias_pr[19]",0.0989147359409187,0.09697463,0.22804588953024,0.227054096514,-0.2689430365,0.4731250755,1.00042852269253,5264.11986891896,5441.65215279573
"23","bias_pr[20]",-0.77019002703475,-0.767028785,0.223707761748217,0.222587838144,-1.14851361,-0.402621373500001,1.00037174318777,4712.8352968863,5150.95371799486
"24","bias_pr[21]",-0.221548987378196,-0.221860765,0.226529532763851,0.2257142671875,-0.59696978,0.155278154,1.00174134799926,5533.57965463653,4530.40507897485
"25","bias_pr[22]",-0.375183060665309,-0.374484785,0.220646755129849,0.221243460942,-0.739736837,-0.0172683833,1.00093082604909,5110.92694188717,4767.03014953747
"26","bias_pr[23]",-0.902566564773338,-0.89968334,0.228332672288127,0.23040071019,-1.280602985,-0.5325112035,1.00032609581698,5430.60376656501,4862.44699801484
"27","bias_pr[24]",-0.577261964426211,-0.57666699,0.226585554403542,0.220121132742,-0.951352151,-0.203245989,1.00071308950123,5919.2002670381,5266.66301347189
"28","bias_pr[25]",1.86913915618,1.8621929,0.301850074648255,0.30541975128,1.39555716,2.381977555,1.00057790503908,5861.61188891991,5515.35761184628
"29","bias_pr[26]",-0.634548579267064,-0.6330978,0.221464514276414,0.219681400995,-1.00378285,-0.273810225,1.00013086140967,5151.5653312029,4846.6912963707
"30","bias_pr[27]",-0.835749733675638,-0.833300145,0.227406487071803,0.225158251416,-1.221606695,-0.458575367,1.00033498073601,5520.90982643236,4759.94387545744
