"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-5848.003817225,-5847.81535,11.5820328027583,11.33380983,-5867.68646,-5829.359065,1.00159679409028,2199.08488042888,3835.66505047253
"2","mu_pr[1]",0.724503830129011,0.63804138,0.664197418612062,0.649681280052,-0.203540148,1.94521885,1.00062356383708,6136.25684108029,4438.94620436042
"3","mu_pr[2]",-0.485394599593063,-0.488832375,0.0966255635703594,0.092568303009,-0.6351576025,-0.319126098,1.00451521282852,1862.10408485191,3278.2667902069
"4","mu_pr[3]",-0.251712584885153,-0.251122705,0.255790035022567,0.251469901725,-0.671687425,0.168402845,1.00463645470691,2567.04756978927,4362.53496364653
"5","sigma[1]",0.22500279948818,0.187560735,0.172690617554703,0.1676623955349,0.0166045823,0.562567938,0.999965789845382,4750.946453984,3767.26256707198
"6","sigma[2]",0.52444960192625,0.51796418,0.0702712298653138,0.068933487,0.4189341355,0.646199963,0.999972412822705,2972.84245282632,4859.95378799999
"7","sigma[3]",1.2312367104575,1.22362045,0.168333925527741,0.16480574187,0.9676165455,1.51763244,0.999998615617144,5421.55459668236,6417.61282730463
"8","m_pr[1]",0.0530084181567017,0.052140023,0.99098061583359,0.9809646799512,-1.55156686,1.67838321,1.00079188357665,12635.2055327312,5393.68732920509
"9","m_pr[2]",0.00423140576536374,0.00083775363,0.995639320174001,0.987483859892838,-1.60965671,1.668971325,1.00020587905047,14085.0923367842,5314.52231662653
"10","m_pr[3]",-0.000802120325981257,0.00342041815,0.998549845859863,0.9845613015,-1.678405895,1.62936573,1.00050222956277,13567.8688664861,5221.79832415539
"11","m_pr[4]",-0.0116348344488187,-0.0072001803,0.99370268830136,0.99128237208,-1.653953595,1.62369391,1.00202834357073,12573.9756918074,6176.73639215332
"12","m_pr[5]",0.0304519184072038,0.035329014,0.990839492443153,0.9715070173956,-1.576934445,1.64753308,1.00011834513245,12465.7482404034,5624.34685727243
"13","m_pr[6]",0.00260266842310375,0.0136972025,1.00123504604396,0.9820128640665,-1.63097826,1.63074616,1.00127465019485,11971.1891193613,5999.30636700001
"14","m_pr[7]",-0.00275128219836498,0.00366714525,0.978403265817172,0.99974379267,-1.60011167,1.596287675,1.00006559461426,11808.6728093982,6104.48647695024
"15","m_pr[8]",0.00551714064560999,-0.00634655375,0.994326250613917,0.99701389426275,-1.62861782,1.641575225,1.00071752415509,12311.0705233401,5682.66803438658
"16","m_pr[9]",-0.0153140943896792,-0.0178667965,0.98481844878589,0.9881743139331,-1.624915765,1.62269081,1.00072415507943,11277.6585908117,5361.03065195292
"17","m_pr[10]",-0.00921960887861677,-0.0067965484,1.00656974181805,1.013441763873,-1.642317555,1.6236461,1.00040333090655,11115.0329762843,5424.77587022822
"18","m_pr[11]",0.0387269472265926,0.033783296,0.975337012633411,0.9816102692256,-1.556399015,1.635225865,1.00110848215358,13630.275897756,5849.19708458547
"19","m_pr[12]",0.0126258050571938,0.012597637,0.975430959524777,0.9757768401612,-1.578367785,1.634634955,0.999876292666297,13579.012354731,6028.14020677736
"20","m_pr[13]",0.0090444756895945,0.021646459,0.997384518190306,0.98302228857,-1.651580075,1.621407525,1.00122147095011,12880.128388805,4766.44137228026
"21","m_pr[14]",0.0208676055210712,0.017290571,0.991521136617788,0.977874278829,-1.60723938,1.676891815,1.00152175135766,14089.4754133009,5841.97412741639
"22","m_pr[15]",0.0215838130217291,0.036538567,0.989352822911985,0.9696776550468,-1.628164055,1.633959325,1.00063990876668,12766.423426525,5920.47544420149
"23","m_pr[16]",-0.00378219476924207,-0.00266082045,1.01060551220851,1.010470485213,-1.65167404,1.658067185,0.999988953214833,14810.189156712,5914.67008505208
"24","m_pr[17]",-0.00228215279493251,0.00485904395,0.997466826798491,0.999960133662,-1.678235325,1.605389585,1.00047300511357,12737.4424491847,5577.55730354559
"25","m_pr[18]",0.0284666767492679,0.0269156885,0.995163060772139,0.998545866696,-1.619934605,1.652363965,1.00071923304499,14351.682386342,5141.88080206946
"26","m_pr[19]",-0.00240508401291629,-0.018965448,0.997579934804571,0.990727368183,-1.656983935,1.66300953,1.00036973524248,12766.2587880289,5580.306227354
"27","m_pr[20]",-0.00336361872444375,-0.018002359,0.997592960529773,0.997809844752,-1.63759311,1.63392937,1.0003857484881,13591.2098703317,5303.42933388715
"28","m_pr[21]",-0.00975475644645499,-0.0061090333,0.985293737302914,0.975287623674,-1.641152205,1.599128685,1.0003290286465,13976.5960531053,5340.37860884749
"29","m_pr[22]",-0.0156856783438988,-0.015487572,0.989417415179301,0.9642670753632,-1.668502635,1.611776075,1.00150274448634,11209.3946140573,5855.73906359044
"30","m_pr[23]",-0.00908190344101817,-0.0083891382,0.982745720242584,0.97332320358168,-1.640047555,1.595616825,1.00060830624627,11688.6088177373,5842.76945933027
"31","m_pr[24]",-0.0178371442544772,-0.018639942,1.00592434300655,1.002278549412,-1.66628618,1.608244775,0.999861423008962,12846.7841957066,5371.76688326067
"32","m_pr[25]",0.01280028691555,0.019167255,0.983085075424843,0.976767102801,-1.6200848,1.63653807,1.00075033207652,12919.6446694949,5377.78661881657
"33","m_pr[26]",-0.0115528680180943,-0.00265162685,1.00276127301098,1.003662289644,-1.671263255,1.614113815,1.00010845671318,13359.6608890283,5498.20578130818
"34","m_pr[27]",-0.000563564983306242,-0.0091485883,1.02044326913249,1.01444161700742,-1.697884655,1.678779245,1.0010984955821,13239.143395738,6096.12512983118
"35","m_pr[28]",0.00107265872969624,0.0025603889,0.998003699535804,1.00929619351386,-1.645236275,1.638375695,0.999963664200314,11966.5436842068,5605.62771347785
"36","m_pr[29]",0.00925258539529625,0.0174885185,1.02253603126499,1.034086828026,-1.692816355,1.66182462,1.00074815075084,13609.2442657942,5725.02246043186
