"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"21104","mcr[2547]",1.718298422975,1.71185875,0.203212798978976,0.19696074132,1.40499427,2.07361859,0.999984659877653,2934.14238354674,4427.71017878167
"21105","mcr[2548]",103.07025032415,72.087822,105.446109977297,64.4047844832,11.17658815,304.7271335,1.00049396834912,7193.48322307616,5647.85659400461
"21106","mcr[2549]",2.3522457201875,2.4084816,0.24983035071589,0.2080621536,1.855485545,2.659522585,1.00034727136297,5265.68028847183,3844.63390865615
"21107","mcr[2550]",0.92458352513875,0.891487855,0.111477894291715,0.0504146788110001,0.8404129905,1.133094955,1.00062388898266,6758.62761979797,5307.50001733876
"21108","mcr[2551]",20.6970883517125,18.3195875,11.7445439937929,9.6683518764,6.816422745,42.9805532,1.00086783295167,8702.2005784632,5853.68276275814
"21109","mcr[2552]",4.5662234671625,4.6626238,0.835109010338491,0.802988243190001,3.01095015,5.74775224,1.0003522432528,5822.44666198131,4595.87868525076
"21110","mcr[2553]",5.725526283025,5.2936601,2.39854055889301,2.04176370195,2.833279745,10.268415,1.00101202522177,7674.57077582122,5351.74890663149
"21111","mcr[2554]",8.0051909589375,8.23868745,1.60197484660029,1.55263817226,4.994208365,10.1950793,1.00034489121245,5896.02480699441,4252.41207099736
"21112","mcr[2555]",4.9086470191125,4.87833635,1.22384977818226,1.17320487921,2.954621645,6.985336375,1.00054188307861,6638.22278202004,4325.05956022015
"21113","mcr[2556]",4.124885902175,4.25821185,0.689746382783252,0.64981920633,2.78181002,5.00944546,1.0003660700731,4937.64538059849,3954.5284778375
"21114","mcr[2557]",3.5944823212625,3.6480005,0.537814351739662,0.47006388975,2.60029389,4.382137975,1.0003256085652,6272.42018262182,4149.57105473911
"21115","mcr[2558]",8.0114479897125,7.73936175,2.51732645548558,2.30273562414,4.440026185,12.6608467,1.00075873296061,9254.42606582325,5474.38166960989
"21116","mcr[2559]",2.605809383875,2.6766464,0.251331546181361,0.20521519095,2.09248409,2.859204165,1.00017729796446,2663.29380083498,2540.13722745618
"21117","mcr[2560]",3.2721681765,3.37499435,0.432033860084379,0.37232771016,2.401172325,3.78142969,1.00034260274992,4728.98983204947,3813.78091453075
"21118","mcr[2561]",7.4441644487,7.3792324,2.10594820858386,2.04017479953,4.17220628,11.1032429,1.00119126379393,7938.64907797021,5089.38929060614
"21119","mcr[2562]",7.713481836375,7.7467887,1.87204999151814,1.84424009154,4.64031382,10.8092702,1.00132457214944,7873.04474344236,5332.45041753012
"21120","mcr[2563]",7.6303284198375,7.5774362,2.22414493155376,2.21089826517,4.018940615,11.3241355,1.00035575284257,5854.85974147667,4167.61888477826
"21121","mcr[2564]",7.0372980962,6.9088852,2.22427978630243,2.20993138758,3.598424375,10.8604496,1.00035828442346,6201.02344828007,4432.7525605762
"21122","mcr[2565]",1.8646596332625,1.82268685,0.332169361993549,0.32108208594,1.39478109,2.506941535,1.00025368022319,3401.21501988027,5230.04286477838
"21123","mcr[2566]",10.9200412973,10.44967,4.2045065021909,3.92166684693,5.05589601,18.58266435,1.00110618859052,8374.657031151,5642.77426891072
"21124","mcr[2567]",1.7973151215125,1.6753271,0.483180617638403,0.36405220761,1.264670255,2.82432579,1.00028590563933,3909.4137308457,5416.44912931932
"21125","mcr[2568]",8.4409878587125,8.06193835,3.2518949907049,3.13163422971,3.787001555,14.2409331,1.00035491322333,6015.79546085335,4510.34731468491
"21126","mcr[2569]",8.0420187297375,8.0199286,2.33100979019002,2.36048126328,4.260488765,11.9187098,1.00049371168061,6384.05822122705,4350.76793838601
"21127","mcr[2570]",5.891473338125,5.9031504,1.51681321358898,1.51397722749,3.34907192,8.344865855,1.00034648891572,6068.11284753958,4540.10735856783
"21128","mcr[2571]",3.9103894802625,3.99581125,0.626653081716734,0.58326069627,2.721338415,4.77098267,1.00035325071946,5721.15429849828,4279.3462391295
"21129","mcr[2572]",0.51206876829125,0.45916267,0.234737423645542,0.168478105005,0.2532735685,0.967068458499999,1.00072261101713,7546.76663021774,5143.29063501671
"21130","mcr[2573]",2.1886729727,2.213725,0.231634131782458,0.2113083063,1.769260765,2.53168004,0.999996265202956,2798.69394940212,4021.14915849821
"21131","mcr[2574]",8.333810873925,8.24548825,2.50170465241257,2.42827500153,4.47197876,12.70668245,1.00121279633817,8013.72691527785,5149.46490378302
"21132","mcr[2575]",2.1087953246,2.06343135,0.410263148375711,0.40445965518,1.522096575,2.88900298,1.00015653640917,3184.67038951917,4880.33790023218
"21133","mcr[2576]",4.4479392661375,4.5564384,0.73964481390943,0.689954670930001,3.037752595,5.44909934,1.00035157121864,5755.53745364806,4513.23580982475
"21134","mcr[2577]",4.16572327845,4.3038247,0.653001036834013,0.596500091880001,2.878524995,4.976491325,1.00036612257068,4872.39048504945,3902.38805197555
"21135","mcr[2578]",11.3199673384875,11.214014,3.39350340544655,3.2581728795,5.97768956,17.17252075,1.0011575425463,8500.57855807383,5446.01175335336
"21136","mcr[2579]",5.7317746298875,5.43711065,2.09493453442061,1.88251200207,2.94303903,9.61941807499999,1.00073915141815,7097.8285190421,4504.14652794208
"21137","mcr[2580]",2.6825773095375,2.7634854,0.289898009148549,0.24752659344,2.09349578,2.97834962,1.00028853425466,2624.50437072256,2248.27049030344
"21138","mcr[2581]",1.6826649809625,1.63514865,0.288011630423773,0.25035294795,1.30925484,2.247654165,1.00027443143148,3376.06124576198,4856.59353326725
"21139","mcr[2582]",2.3381498843875,2.37634435,0.246304617820298,0.2144128707,1.87231304,2.67520009,1.00001999483409,2829.25325916102,3897.37463265886
"21140","mcr[2583]",5.9114359649,6.02872615,1.36028258133178,1.38602506686,3.4471487,7.9269972,1.00036461033815,5377.23984625607,4292.59858019869
"21141","mcr[2584]",1.1061210968925,1.05965425,0.313607758607307,0.275684829462,0.6806927245,1.714330795,1.00053976471754,5752.69073003742,5469.43727522595
"21142","mcr[2585]",13.15219227955,11.583436,7.28535955860822,6.22781615757,4.40930201,26.97374405,1.00038734283428,5391.18072388568,4095.4196044009
"21143","mcr[2586]",4.272352543025,4.38509705,0.715426673713953,0.672066138240001,2.89735627,5.228211065,1.00035398618643,5421.76719877476,4304.54624517
"21144","mcr[2587]",5.978947021425,6.2238412,0.90498312915573,0.72505670853,4.147966025,6.976912645,1.00029352077356,5485.66768448202,4170.8842360288
"21145","mcr[2588]",2.7802019164,2.8608763,0.333780843946982,0.28048983228,2.110076585,3.179752495,1.00034477577765,4940.41712728464,3775.03316777955
"21146","mcr[2589]",2.37289890465,2.42995275,0.231408705077062,0.19022766168,1.910543905,2.632788895,1.00005184019078,2853.59075031035,3767.54599980896
"21147","mcr[2590]",1.3712539528375,1.30474835,0.252534190399591,0.18191842998,1.104548585,1.90216209,1.00022341882805,3845.04373435629,5452.91395575164
"21148","mcr[2591]",4.3005742889125,4.4012878,0.727387227412482,0.685362762209999,2.915740425,5.299497305,1.00035193371841,5714.42162574205,4580.55562454727
"21149","mcr[2592]",1.366560888775,1.2836859,0.288631016059206,0.18626178081,1.086780165,1.973247615,1.00028377250417,4010.93587452342,5357.04690097671
"21150","mcr[2593]",1.753133266675,1.7744402,0.130479303719622,0.10308540039,1.506627625,1.926099185,1.00014680570265,2873.30461958783,3860.75903634379
"21151","mcr[2594]",8.143514793725,8.09550245,2.34166176431579,2.29761450135,4.42559881,12.1393365,1.00101509476303,7647.02159608044,4936.39882813479
"21152","mcr[2595]",3.4190749528875,3.52766905,0.438514289887388,0.36873559275,2.534213975,3.920757605,1.0003362964156,4733.44188366698,3822.68453983674
"21153","mcr[2596]",6.9033549762125,6.55680235,2.13027303740712,1.85946201987,4.107106245,11.00567485,1.00047191229108,9357.48247237879,5841.66296782364
"21154","mcr[2597]",3.316288322325,3.42814185,0.414284392702649,0.366408726180001,2.47029755,3.747274695,1.00030417746617,3189.08754677441,3576.35578427746
"21155","mcr[2598]",2.1787992247625,2.22491,0.223112731718611,0.19465107291,1.741723685,2.455638735,1.00004007541082,2819.96956410104,3877.121716863
"21156","mcr[2599]",2.6373710592125,2.6667926,0.338792281324298,0.31807055469,2.030806245,3.152802365,0.999982594975523,2785.30269485847,4123.20747897125
"21157","mcr[2600]",14.3704765830625,13.6072005,5.62354251771081,5.1079617498,6.626401145,24.8421821,1.00076945339126,9314.41446803672,5876.38608463041
"21158","mcr[2601]",8.8225375029375,9.05032935,1.89806387202506,1.86708347343,5.32781032,11.5108722,1.00033377272059,5973.93032220016,4332.33543040076
"21159","mcr[2602]",9.4136032057,8.30115675,5.12372461404544,4.00999422453,3.595810665,18.89829395,1.00047325759064,6312.26355789156,4386.45438449828
"21160","mcr[2603]",3.939199784075,4.04063915,0.604127050018932,0.554266525889999,2.77305573,4.731898925,1.00035651649391,5445.67315729327,4243.50985791576
"21161","mcr[2604]",1.08903452186625,1.04171455,0.307583004532017,0.26856209289,0.6773467835,1.6909338,1.00045890884569,5623.61395074697,5430.8269105114
"21162","mcr[2605]",2.698667321625,2.7814939,0.30275668366823,0.26268447345,2.0775729,3.010908855,1.00030950755607,3656.50485397236,3655.38315045006
"21163","mcr[2606]",4.2296693227625,4.10263675,1.19907046237794,1.09169701683,2.55589802,6.41468897,1.00109679289127,7711.86446693386,4451.54700672273
"21164","mcr[2607]",9.3893369437625,8.59743045,4.13792706378275,3.55127118696,4.212703655,17.39447225,1.00046977570243,8936.68690262987,5734.77027964445
"21165","mcr[2608]",1.616168630075,1.58822075,0.229190015696379,0.21325985268,1.296067815,2.053832635,1.00022385498523,3290.27259774201,4930.42524017984
"21166","mcr[2609]",6.54161898675,6.28201785,2.25043227371494,2.05936068135,3.404753945,10.64732415,1.00064048535799,6829.49808590475,4348.2671381754
"21167","mcr[2610]",3.6240143199,3.5871615,0.759828067513564,0.69273417528,2.436942895,4.94092827,1.00087308435574,7490.36251627257,4301.86822642344
"21168","mcr[2611]",3.3458666976875,3.30454155,0.708557033068805,0.65863793352,2.27703784,4.60020003,1.00106986595752,7820.30155421446,4443.24605189064
"21169","mcr[2612]",2.7490640146375,2.8224652,0.317780352686794,0.27945245706,2.116025035,3.11997232,1.00004216000339,2733.95864465134,3912.54925815074
"21170","mcr[2613]",1.38568623465,1.3383614,0.21580668951795,0.17529876924,1.131910815,1.82413389,1.00025482201793,3554.67940673862,5380.85055218262
"21171","mcr[2614]",1.437785543775,1.3914632,0.225289483603563,0.18980030223,1.1640534,1.892701965,1.00022397541305,3752.16581612479,5307.04904870448
"21172","mcr[2615]",2.1743023719125,2.22629715,0.200578498612669,0.16890602043,1.76935341,2.385113565,1.00013103676577,2871.95504669487,3650.57298625922
"21173","mcr[2616]",2.25239649595,2.2986363,0.231025874594791,0.19813399683,1.802711885,2.54332933,1.00003844866694,2837.75753173543,3891.71265714902
"21174","mcr[2617]",1.9723047929875,1.90468225,0.396231828231804,0.35265672162,1.45380309,2.769521855,1.00032191532624,3419.88207120325,5107.96109595537
"21175","mcr[2618]",1.2544243055075,1.2221068,0.21273746489785,0.1840833225,0.97240722,1.65906806,1.00025579873996,3819.63186755338,5367.01137532878
"21176","mcr[2619]",3.8043784499,3.74993285,0.697703988450806,0.62948290104,2.77902879,5.05012319,1.00071691833096,9455.67683199332,6096.87227456629
"21177","mcr[2620]",6.3467795971125,5.86616435,2.70076463534925,2.29351488996,3.04060533,11.43735185,1.00091600975862,7232.91253590688,4569.51058341043
"21178","mcr[2621]",1.6326968395625,1.6085564,0.228902175075002,0.21822144771,1.30689887,2.06079521,1.00017124422024,3194.47166423802,4961.3776501936
"21179","mcr[2622]",0.4086109237935,0.339669545,0.265722370055443,0.175294328853,0.140563571,0.9459160575,1.00054843258217,6115.13395742521,5404.14075472877
"21180","mcr[2623]",3.4277967981375,3.443439,0.584169277435255,0.51963758595,2.413107825,4.35935754,1.00031104118975,6777.51523504399,4062.77559725209
"21181","mcr[2624]",3.558643716025,3.6697586,0.506258793992021,0.44753556036,2.552310845,4.1764663,1.00035830001385,4920.49556998423,3843.2270442398
"21182","mcr[2625]",10.4020745443,9.02782135,6.01462066393388,4.69610725647,3.67404384,21.71549145,1.00036166179957,6045.41498584768,4427.81166693439
"21183","mcr[2626]",3.500671300675,3.46210525,0.724844243648384,0.66579392481,2.382030785,4.767326055,1.00091265421256,7578.55962476168,4278.4392335076
"21184","mcr[2627]",2.055842354375,2.0737317,0.212755556778595,0.19077570477,1.677619775,2.38310372,1.00003439056276,2816.3067064263,3970.00657300384
"21185","mcr[2628]",9.02986010275,8.1763364,4.15724124470945,3.48517628592,3.974917415,17.0985739,1.00042197046274,8905.00362052439,5597.69556431313
"21186","mcr[2629]",2.474651051675,2.54617735,0.259004077883841,0.22298978583,1.943409905,2.73994089,1.000268089815,3702.95654139296,3651.29523323005
"21187","mcr[2630]",8.0321764481625,7.67028125,3.09783162086054,3.01990564197,3.591412095,13.5708898,1.00035825959619,5922.97410209618,4483.16874090263
"21188","mcr[2631]",10.468108794775,9.2115581,5.73443192308845,4.74841405164,3.71452215,21.36423745,1.00037513669626,5778.23938039216,4380.8415511818
"21189","mcr[2632]",5.373626116825,5.39016795,1.32881377842296,1.31402378394,3.120525185,7.508297155,1.00034680808525,6050.66218375412,4499.53640171156
"21190","mcr[2633]",2.0223996724875,2.00346285,0.324366067737725,0.32598341328,1.530177375,2.608437205,1.00002536312253,2993.2376996289,4588.01210148382
"21191","mcr[2634]",1.7380050066375,1.69017305,0.310597554143035,0.28335028659,1.322446755,2.351604615,1.00027249345958,3406.78128517339,5071.40159915263
"21192","mcr[2635]",12.069135292825,11.5815265,4.55842807872757,4.26036770649,5.636888965,20.34124445,1.00113374247895,8530.48025795466,5448.792825029
"21193","mcr[2636]",2.1000321733125,2.1345924,0.208643149384322,0.17874574011,1.70225753,2.38066823,1.00006463592673,2846.22103990176,3898.21409724763
"21194","mcr[2637]",3.1130117784625,3.11082555,0.521147558031863,0.45853348716,2.23699984,3.97080638,1.00051931355234,7202.12752387294,4033.83922164533
"21195","mcr[2638]",2.216106966025,2.26859695,0.210355273003321,0.17545926069,1.794649455,2.4465506,1.00015443932343,2875.90035167237,3706.43998396708
"21196","mcr[2639]",2.66778055655,2.7468599,0.288924498989032,0.25212228279,2.077968425,2.9613754,1.00021665987488,3041.27118059385,3582.40643076542
"21197","mcr[2640]",3.2695120373,3.2415304,0.651906838976156,0.6004707912,2.24587289,4.39742756,1.00086977574621,7520.4575028406,4230.36012546601
"21198","mcr[2641]",1.58252841075,1.57374075,0.155896275480871,0.13825163457,1.35030903,1.857531965,1.00004906628197,2893.2091735334,4259.14981436726
